year,poverty_percent,region,income_per_capita,real_income,nominal_wage,real_wage,children_percent,elderly_percent,working_age_percent,alcohol_rate,drugs_rate,births,total,18_30,31_40,41_50,51_60,60_,gdp_per_capita,population,infant_mortality_rural,infant_mortality_urban,retail_per_capita,welfare_percent,production_total,dependent_percent,disabled_rate_per_1000,addiction_rate,production_per_capita,poverty_welfare_ratio,birth_rate_per_1000,infant_mortality_rural_rate,infant_mortality_urban_rate,disabled_18_30_rate,disabled_31_40_rate,disabled_41_50_rate,disabled_51_60_rate,disabled_60_plus_rate,log_income_per_capita,log_real_income,log_nominal_wage,log_real_wage,log_gdp_per_capita,log_retail_per_capita,log_production_total,log_production_per_capita,log_births,log_population,log_birth_rate_per_1000,log_total,log_18_30,log_31_40,log_41_50,log_51_60,log_60_,log_disabled_rate_per_1000,log_disabled_18_30_rate,log_disabled_31_40_rate,log_disabled_41_50_rate,log_disabled_51_60_rate,log_disabled_60_plus_rate,log_alcohol_rate,log_drugs_rate,log_addiction_rate,log_infant_mortality_rural,log_infant_mortality_urban,log_infant_mortality_rural_rate,log_infant_mortality_urban_rate,agglo_cluster
2020,20.4,Чеченская Республика,24596.0,100.1,29771.0,104.0,43.7,6.2,50.1,3.55,0.7,30110.96,169851.33333333334,24893.25,39461.833333333336,41117.0,36123.333333333336,28255.916666666668,171029.5,1133172.0,72.0,109.0,123955.0,35.1,86985320.4,49.900000000000006,149.89016083466,4.25,76.76268068748611,0.5811965811965811,26.57227675939751,2.391155911335938,3.6199443657724633,21.96775952812106,34.82422203631341,36.28487114048,31.878067348410777,24.935240781334755,10.110379763264287,4.616110126026426,10.301323633479802,4.653960350157523,12.049597182153184,11.727681942907346,18.281249942843885,4.353661633419677,10.312677714010151,13.940532220322137,3.3168108026706022,12.042684711105988,10.122392132091038,10.583114579668289,10.624201260813878,10.494721970803848,10.249093544364827,5.016552160431679,3.134091472898099,3.578624257813783,3.6185876449211256,3.4928057895191515,3.2556026917909113,1.5151272329628591,0.5306282510621704,1.6582280766035324,4.290459441148391,4.700480365792417,1.2211708400682446,1.5303826629805493,0
2015,14.6,Ставропольский край,21244.0,89.5,23245.0,88.9,38.3,4.4,57.75,24.05,4.0,36343.97,213984.625,9453.5,14598.166666666668,22043.666666666664,45624.25,122265.04166666666,221814.1,2740927.0,129.0,166.0,166622.0,19.3,337073138.8,42.7,78.07016567752443,28.05,122.97778773385792,0.7564766839378237,13.259736578172276,3.549419614863208,4.567470202072036,3.4490156067636972,5.325996156288244,8.042412901425928,16.645554587918614,44.60718642512794,9.963876852548912,4.505349850705881,10.053888353203654,4.498697941477575,12.309599430931875,12.023489054408223,19.635810496816067,4.820102418380566,10.500811096495363,14.82380710715444,2.657439942036583,12.273664118850592,9.154246097621275,9.588719728441868,10.000825977091042,10.728216570321836,11.713954618905737,4.370335631407875,1.4926828597439594,1.844667517277873,2.2019260526634636,2.870483886948903,3.8200653011455104,3.2208738275308737,1.6094379124341005,3.3690184832979204,4.867534450455582,5.117993812416755,1.5149996676538295,1.7169407680150874,0
2016,15.0,Ставропольский край,20985.0,92.4,24655.0,99.1,38.3,4.4,57.75,24.05,4.0,36578.99,213984.625,9453.5,14598.166666666668,22043.666666666664,45624.25,122265.04166666666,254226.6,2740899.0,122.0,186.0,158762.0,19.4,355220482.33,42.7,78.07096321316473,28.05,129.5999897588346,0.7731958762886598,13.345617623998548,3.335247911437686,5.0848861600607345,3.449050840618352,5.326050564674826,8.042495059710943,16.645724632684384,44.607642115476224,9.951610827717856,4.536891345234797,10.112775557559896,4.6061696863211745,12.44598520776802,11.975167803165936,19.688249234452268,4.8721391384260535,10.50725664857139,14.823796891584012,2.6634445035081296,12.273664118850592,9.154246097621275,9.588719728441868,10.000825977091042,10.728216570321836,11.713954618905737,4.370345717786364,1.4926907791846298,1.844676118002765,2.2019351385029045,2.8704935235939626,3.8200752927303343,3.2208738275308737,1.6094379124341005,3.3690184832979204,4.812184355372417,5.231108616854587,1.4667787969335744,1.805808017975373,0
2017,14.3,Ставропольский край,22485.0,102.9,26645.0,103.8,37.4,3.4,59.1,24.5,4.0,32459.99,219634.18181818185,9949.09090909091,14740.545454545454,22818.18181818182,49129.72727272727,122996.63636363635,262480.7,2736173.0,101.0,159.0,170837.0,29.4,731809930.0,40.8,80.27057566103527,28.5,267.4574780176546,0.4863945578231293,11.863281305677676,3.1115228316459738,4.898337923086236,3.6361337200136505,5.38728561920078,8.339451422911424,17.95563631127391,44.95206858763549,10.020648172309706,4.6434288981051814,10.190394324520158,4.6520537718869415,12.477936644297948,12.048471018026657,20.41103138110502,5.592692532757949,10.38779433967928,14.822071152193637,2.554376842225221,12.299723184429292,9.205336966702951,9.598425007909707,10.035356769056472,10.802239928080349,11.719920417614112,4.397784028055337,1.533880768895363,1.8543093924148508,2.234247516352174,2.942101317978786,3.8275988660176874,3.2386784521643803,1.6094379124341005,3.3843902633457743,4.624972813284271,5.075173815233827,1.4137934785317148,1.7746706032730497,0
2018,13.9,Ставропольский край,23408.0,100.7,29065.0,105.7,36.2,7.2,56.6,23.6,4.0,30552.0,214758.5,9577.0,14570.583333333334,22027.0,46493.083333333336,122090.83333333331,280220.7,2732502.0,96.0,112.0,182284.0,28.9,805929490.0,43.400000000000006,78.59408703086036,27.6,294.9419579564809,0.4809688581314879,11.180961624181794,3.142183817753339,3.665881120712228,3.5048464740373473,5.33232302605207,8.061110293789355,17.014839635372027,44.68096760160955,10.06087584278487,4.622027303054514,10.277324385186116,4.670021158307708,12.543336354568728,12.113326675328585,20.507506816495408,5.690163347111436,10.327218159451135,14.820728596927928,2.4998742102475275,12.277274076353502,9.167224080902557,9.586828564069728,10.000069650382372,10.747080343336364,11.712528772795006,4.376939806559274,1.5051538114645813,1.8456671555710065,2.2039916615297472,2.891195842432544,3.8216817472952536,3.202746442938317,1.6094379124341005,3.353406717825807,4.574710978503383,4.727387818712341,1.4212231409730631,1.5402766955018985,0
2019,14.0,Ставропольский край,24366.0,99.6,31836.0,104.7,43.6,5.4,51.0,24.05,4.0,27982.99,213210.75,9330.0,14625.75,22060.33333333333,44755.41666666666,122439.25,295435.5,2739065.0,80.0,85.0,191606.0,26.3,784936129.2,49.0,77.84070476604242,28.05,286.57082953489606,0.532319391634981,10.21625627723329,2.8588796265159653,3.037559603173213,3.406271848240184,5.339687083000951,8.053964887044787,16.33966943707676,44.70111151067974,10.100985036866753,4.611152257665639,10.368384414413704,4.660604892876192,12.5962092027192,12.163201678298297,20.481112909634003,5.661469193494516,10.239387839911265,14.823127544340444,2.417364179285232,12.27004108232554,9.141097469234024,9.590607323061253,10.00158173220191,10.708990102623009,11.715378434873664,4.367429421438406,1.483028946032006,1.8468294112375463,2.203202770835801,2.8529969075649597,3.822122619501098,3.2208738275308737,1.6094379124341005,3.3690184832979204,4.394449154672439,4.454347296253507,1.3503768891474812,1.395640450835654,0
2020,13.8,Ставропольский край,23911.0,94.5,33877.0,102.5,39.2,1.9,58.9,24.05,4.0,27486.98,209674.16666666663,9228.0,14412.916666666666,21900.5,42445.833333333336,121686.91666666669,308476.2,2741116.0,59.0,79.0,185994.0,30.8,800106440.6,41.1,76.49226324849683,28.05,291.8907629593202,0.4480519480519481,10.02766026684022,2.146470801812349,2.8740880227656875,3.3665120337847796,5.258046965785711,7.989629041602035,15.484873071162744,44.393202136161584,10.082135703963774,4.5591262474866845,10.430521115146329,4.639571612705423,12.63940321359964,12.133475070613589,20.50025532878157,5.679799716836983,10.221504097193495,14.823876059525343,2.400406686270648,12.253314786733265,9.130105979265576,9.575949454051456,9.994310406609728,10.656007591391193,11.709214986179914,4.350178102324396,1.4739645288016168,1.8338681501379457,2.19607158418412,2.802443176837561,3.8153623611525793,3.2208738275308737,1.6094379124341005,3.3690184832979204,4.0943445622221,4.382026634673881,1.146281444365234,1.3543102861427034,0
2015,13.0,Республика Башкортостан,27320.0,92.9,25928.0,90.9,40.45,5.25,53.599999999999994,78.5,6.1,59196.0,254833.66666666663,11427.958333333332,16385.875,20253.83333333333,42780.54166666667,164094.7916666667,323367.4,4119810.0,196.0,242.0,192720.0,13.3,1287385675.1,45.7,61.85568428317487,84.6,312.4866620305305,0.9774436090225564,14.368623795757571,3.311034529360092,4.08811406176093,2.7739042172656827,3.977337547119891,4.916205682624521,10.384105496774527,39.830669780078864,10.215410916235928,4.542230386214217,10.163117312420749,4.520701029361642,12.686547509539036,12.168998826150345,20.975879391297497,5.747756813810737,10.988626143912366,15.231317846487068,2.73232801520453,12.44837024784735,9.343905618194333,9.704235988519327,9.916148727181971,10.663862019076058,12.008205631817392,4.1408413730019085,1.3281100669914556,1.6048951189790792,1.7776953114221,2.43221812785411,3.709433509313491,4.375757021660286,1.9600947840472696,4.449685283147696,5.2832037287379885,5.493061443340548,1.461177905327004,1.6269072435854708,2
2016,12.5,Республика Башкортостан,27849.0,96.2,28108.0,102.3,40.45,5.25,53.599999999999994,70.4,5.4,55707.98,254833.66666666663,11427.958333333332,16385.875,20253.83333333333,42780.54166666667,164094.7916666667,349351.5,4115176.0,140.0,197.0,197400.0,12.7,1302394144.29,45.7,61.92533847074017,75.80000000000001,316.4856483149202,0.984251968503937,13.537204727088222,2.5131049447493874,3.536297672254495,2.7770278436045825,3.981816330577355,4.921741702744507,10.395798786410758,39.87552213238673,10.23458824535543,4.576770711466393,10.243845088739151,4.637637376125593,12.76383672010212,12.192992471824816,20.98747005787843,5.760432615153366,10.927896633746547,15.230192404533994,2.6767112065181804,12.44837024784735,9.343905618194333,9.704235988519327,9.916148727181971,10.663862019076058,12.008205631817392,4.141948919961862,1.3289374155868072,1.605794549556094,1.7786306121703357,2.4332447599696714,3.710531403016853,4.268297869345539,1.8562979903656265,4.341204640153626,4.948759890378168,5.288267030694535,1.2565002460937946,1.5121111886669945,2
2017,12.3,Республика Башкортостан,28468.0,99.2,30358.0,105.0,40.8,7.5,51.8,61.9,5.6,49259.97,263960.4166666667,12222.833333333334,15919.25,20252.58333333333,44906.833333333336,170658.91666666666,366013.2,4108249.0,158.0,192.0,206913.0,22.9,2924975010.2,48.3,64.25131891145514,67.5,711.976077934906,0.537117903930131,11.990502523094388,3.2074725177461536,3.8976881228307687,2.97519291876742,3.874947696695113,4.929736083020607,10.930893753843383,41.540548459128615,10.25657105496254,4.607168188650764,10.32084829289068,4.663439094112067,12.810427409445095,12.240058526983333,21.79655177441425,6.569447868567997,10.804887362913869,15.228507705043535,2.5642185153148787,12.48355822245775,9.4111428769329,9.675347162792663,9.916087011612554,10.712367520280552,12.047428063790132,4.178246259200897,1.3800732799518565,1.584109375509202,1.779979706626425,2.4791311498035884,3.750457702475266,4.141546163706395,1.8870696490323795,4.22683374526818,5.0689042022202315,5.262690188904886,1.4368621153315226,1.5887632821112443,2
2018,12.0,Республика Башкортостан,28967.0,99.3,33753.0,108.7,36.6,4.0,59.4,56.4,6.4,47043.99,256965.5,11660.666666666666,16233.75,20033.916666666668,43447.583333333336,165589.58333333334,428715.6,4102274.0,102.0,138.0,216774.0,21.7,3428118437.2799997,40.6,62.639770039738934,62.8,835.6629609041229,0.5529953917050692,11.467783478139197,2.168183438522115,2.933424652118156,2.8424884994680184,3.9572563899924775,4.883612519950317,10.591097360472103,40.365315269856026,10.273947051445475,4.60816569496789,10.42685420779643,4.697749367281185,12.96855137355322,12.286615228245362,21.95527738734181,6.7294213142496515,10.758859656878403,15.227052255835416,2.523147995547944,12.45670100518648,9.364062388511888,9.694909285588697,9.905231863673857,10.679333525635723,12.017273655387337,4.1532385900082955,1.346120203444487,1.6008524405155602,1.7721709474012173,2.4502373345324564,3.722442734270446,4.050044303325521,2.0014800002101243,4.155753190350744,4.634728988229636,4.9344739331306915,1.153158375849732,1.3695104591742164,2
2019,12.1,Республика Башкортостан,30567.0,100.6,36465.0,103.3,42.9,6.0,51.1,66.15,5.85,42031.0,252701.8333333333,11195.25,16538.0,20255.08333333333,42113.5,162600.0,447535.2,4094215.0,120.0,141.0,230315.0,20.0,3595220771.8,48.9,61.72168128281815,72.0,878.1221239724832,0.605,10.2659484174622,2.855035568984797,3.3546667935571364,2.73440696201836,4.039357972163162,4.947244669206021,10.286098800380536,39.714572879050074,10.327708989126736,4.6210435351443815,10.50413559859915,4.647271362006727,13.011512707280064,12.347207557993878,22.00287123730477,6.778923823156866,10.646186511925322,15.22508580394839,2.42178476185936,12.439969505554558,9.323334179789406,9.713476507257791,9.916210438942812,10.648147378424447,11.999054626138436,4.138707181850255,1.3175890274020532,1.617278687493368,1.782928031496798,2.4235717737511018,3.706586084358115,4.206928922969246,1.9242486522741336,4.290459441148391,4.795790545596741,4.955827057601261,1.3493802336873306,1.4712480961390166,2
2020,11.6,Республика Башкортостан,30249.0,95.1,38738.0,102.5,40.1,4.5,55.4,66.15,5.85,41179.97,246229.0833333333,11001.333333333334,16691.583333333332,20575.75,40388.0,157572.41666666666,425161.0,4081349.0,125.0,113.0,226691.0,22.4,3088668108.22,44.6,60.33031807212108,72.0,756.7762786813869,0.5178571428571429,10.089793840222928,3.0354563152911473,2.7440525090231973,2.6955139914115,4.089722131906224,5.041409102725594,9.89574770498676,38.60792514109101,10.317251463458987,4.565389315976247,10.564602123514762,4.639571612705423,12.960225551747849,12.331347546944851,21.85100580231992,6.630388195219637,10.62573153542821,15.221938374003791,2.406025211489118,12.414021675898748,9.305862650498106,9.722719787981555,9.931917076606334,10.606312749647344,11.967646766205595,4.116274305864801,1.3071196493028812,1.627223238091194,1.7986372798908852,2.388372594310405,3.6790292280626633,4.206928922969246,1.9242486522741336,4.290459441148391,4.836281906951478,4.736198448394496,1.3951193846192866,1.3201685833629375,2
2015,22.2,Республика Марий Эл,18550.0,97.2,21947.0,92.7,33.349999999999994,4.9,60.45,93.8,3.3,9951.0,63112.0,2764.375,3917.8333333333335,4748.708333333334,10941.458333333332,40759.375,250039.3,743828.0,31.0,44.0,111526.0,14.7,150890668.21,38.24999999999999,84.84757228821717,97.1,202.85693495001533,1.5102040816326532,13.37809278489113,3.115264797507788,4.421666164204603,3.7164169673634224,5.267122686069002,6.384148396313844,14.709661821460514,54.796774254263084,9.828278974938373,4.58700621536042,9.996431298178866,4.540098189244376,12.42937738385306,11.622021993034505,18.83206608756516,5.317418448554225,9.20552881497896,13.519566448688588,2.6657057137952136,11.052682049496651,7.92493152863015,8.27354926943955,8.465838491634642,9.300405761274693,10.61546568749061,4.452573308413845,1.551049394238171,1.835317347573819,1.999335594007526,2.754275925712507,4.0217160586528715,4.551769409260976,1.4586150226995167,4.585987366571318,3.4657359027997265,3.80666248977032,1.4147031813923094,1.6904031785805214,2
2016,22.1,Республика Марий Эл,18859.0,95.0,23305.0,99.4,33.349999999999994,4.9,60.45,85.0,2.2,9567.0,63112.0,2764.375,3917.8333333333335,4748.708333333334,10941.458333333332,40759.375,249375.0,739091.0,25.0,25.0,114549.0,15.2,146072831.4,38.24999999999999,85.39137941065445,87.2,197.63849295959497,1.4539473684210529,12.944278850642208,2.613149367617853,2.613149367617853,3.740236317314106,5.300880856800223,6.425065835375257,14.803939343508894,55.14797907158929,9.844798556187447,4.564348191467836,10.056466117133208,4.609162207257629,12.426717076643287,11.648766687881642,18.799615907342083,5.291486554378919,9.166179476190411,13.513177684739292,2.6350693059123578,11.052682049496651,7.92493152863015,8.27354926943955,8.465838491634642,9.300405761274693,10.61546568749061,4.458887895492472,1.5560869904376575,1.840689442163504,2.0048615513666603,2.760259234495012,4.027990688935479,4.454347296253507,1.1631508098056809,4.4796069630127455,3.258096538021482,3.258096538021482,1.2845797930263891,1.2845797930263891,2
2017,21.7,Республика Марий Эл,19331.0,98.6,25440.0,105.3,31.2,4.0,64.8,76.2,3.5,8147.0,64752.75,2997.333333333333,3789.0,4710.5,11949.333333333334,41306.583333333336,260703.5,732774.0,13.0,25.0,119956.0,24.2,337916890.2,35.2,88.36660416444907,79.7,461.1474891303458,0.8966942148760331,11.11802547579472,1.59567939118694,3.0686142138210384,4.090392581250608,5.170762063064465,6.428312139895793,16.306983235395,56.370154144843205,9.869517032964977,4.601162164590552,10.144117324857612,4.666265285347902,12.471142860992412,11.69488862421412,19.63831053918919,6.135884080677194,9.005527777346696,13.50459397603958,2.494694052830764,11.078346892942688,8.005811857716523,8.240121298076472,8.45776160764681,9.388514450973416,10.628801377913012,4.492747057182837,1.6273549555352984,1.8198223413219548,2.0052986646721496,2.851110075282024,4.04952420546468,4.3463994570307305,1.5040773967762742,4.390738575275903,2.6390573296152584,3.258096538021482,0.9538482901313436,1.4033024534706429,2
2018,20.4,Республика Марий Эл,19802.0,99.2,28143.0,107.4,33.9,6.7,59.4,73.7,2.9,7438.0,63430.583333333336,2829.333333333333,3888.0833333333335,4661.25,11252.166666666666,40799.75,282803.8,726730.0,23.0,19.0,127087.0,25.1,350888766.5,40.6,87.28218641494549,76.60000000000001,482.8323675918154,0.8127490039840637,10.234887785009564,3.092229093842431,2.554450121000269,3.893238662685362,5.350107100757274,6.4140052013815305,15.48328356702856,56.14155188309276,9.89358872035688,4.607168188650764,10.24508946697734,4.685828089005546,12.552512185986396,11.752635038872912,19.675979829496782,6.181738498773533,8.914491710191342,13.496311674288515,2.4190239176042847,11.057717176216658,7.948149769331254,8.265928761885373,8.447253443211556,9.328404849505567,10.61645574257624,4.480538347902702,1.5878543874684423,1.8484716790233544,2.0033708062904108,2.8023467502066843,4.045531555745908,4.3134800921387715,1.3609765531356006,4.351567427189173,3.1780538303479458,2.995732273553991,1.4090898323097296,1.2682003736543297,2
